,Duration,Signal Run 0,Background Run 0
0,100.0,2.7079246459610933,2.7072955951001494
1,101.0,2.5301794055021367,2.531125167445365
2,102.0,2.6944494286904246,2.694002783091355
3,103.0,2.7110586634671807,2.710156003063979
4,104.0,2.5545105702783957,2.555876116646108
5,105.0,2.6439360484754886,2.643573422991039
6,106.0,2.696848474023081,2.6982971031082017
7,107.0,2.5655929840764946,2.567274929996247
8,108.0,2.696517084296792,2.699712001383229
9,109.0,2.646361677410905,2.6473774045377874
10,110.0,0.0,0.0
11,111.0,0.0,0.0
12,112.0,0.0,0.0
13,113.0,0.0,0.0
14,114.0,0.0,0.0
15,115.0,0.0,0.0
16,116.0,0.0,0.0
17,117.0,0.0,0.0
18,118.0,0.0,0.0
19,119.0,0.0,0.0
20,120.0,0.0,0.0
21,121.0,0.0,0.0
22,122.0,0.0,0.0
23,123.0,0.0,0.0
24,124.0,0.0,0.0
25,125.0,0.0,0.0
26,126.0,0.0,0.0
27,127.0,0.0,0.0
28,128.0,0.0,0.0
29,129.0,0.0,0.0
30,130.0,0.0,0.0
31,131.0,0.0,0.0
32,132.0,0.0,0.0
33,133.0,0.0,0.0
34,134.0,0.0,0.0
35,135.0,0.0,0.0
36,136.0,0.0,0.0
37,137.0,0.0,0.0
38,138.0,0.0,0.0
39,139.0,0.0,0.0
40,140.0,0.0,0.0
41,141.0,0.0,0.0
42,142.0,0.0,0.0
43,143.0,0.0,0.0
44,144.0,0.0,0.0
45,145.0,0.0,0.0
46,146.0,0.0,0.0
47,147.0,0.0,0.0
48,148.0,0.0,0.0
49,149.0,0.0,0.0
50,150.0,0.0,0.0
51,151.0,0.0,0.0
52,152.0,0.0,0.0
53,153.0,0.0,0.0
54,154.0,0.0,0.0
55,155.0,0.0,0.0
56,156.0,0.0,0.0
57,157.0,0.0,0.0
58,158.0,0.0,0.0
59,159.0,0.0,0.0
60,160.0,0.0,0.0
61,161.0,0.0,0.0
62,162.0,0.0,0.0
63,163.0,0.0,0.0
64,164.0,0.0,0.0
65,165.0,0.0,0.0
66,166.0,0.0,0.0
67,167.0,0.0,0.0
68,168.0,0.0,0.0
69,169.0,0.0,0.0
70,170.0,0.0,0.0
71,171.0,0.0,0.0
72,172.0,0.0,0.0
73,173.0,0.0,0.0
74,174.0,0.0,0.0
75,175.0,0.0,0.0
76,176.0,0.0,0.0
77,177.0,0.0,0.0
78,178.0,0.0,0.0
79,179.0,0.0,0.0
80,180.0,0.0,0.0
81,181.0,0.0,0.0
82,182.0,0.0,0.0
83,183.0,0.0,0.0
84,184.0,0.0,0.0
85,185.0,0.0,0.0
86,186.0,0.0,0.0
87,187.0,0.0,0.0
88,188.0,0.0,0.0
89,189.0,0.0,0.0
90,190.0,0.0,0.0
91,191.0,0.0,0.0
92,192.0,0.0,0.0
93,193.0,0.0,0.0
94,194.0,0.0,0.0
95,195.0,0.0,0.0
96,196.0,0.0,0.0
97,197.0,0.0,0.0
98,198.0,0.0,0.0
99,199.0,0.0,0.0
100,200.0,0.0,0.0
